title,id
Geo. B. Seevers,980bda4f-1d95-4e69-ad66-c04ab83a5d18
Harry Monroe,b563a2f1-f949-4ff2-b9ba-57af4adbdd42
S. B. Alexander,dad2001f-e820-4942-b84d-2977d3127b9a
Summit L. Hecht,cd5ba3da-6927-43a6-a9d0-f8a1895ae044
John F. Palmer,e7e1d2e4-a291-4bb9-aef3-246cf5f198af
Chas. B. Ward,d8731c9e-3281-472d-b8f4-bf9b74ce9dcd
Theo. Westman,8ea5565a-d47d-4b8e-9859-622ee1363461
Fred. V. Bowers,28b95b3b-5281-4ac0-9286-47465fc0ab64
Safford Waters,75661243-2299-49d0-8b63-05a8c11c60ea
J. Dannenberg,a29432cb-ea2e-46e1-a12e-f74312163a3d
H. S. Sawyer,6e8af12f-da61-445d-8c4f-d51df7bc5b3d
L. W. Scott,f14250d2-86df-4c27-8493-935710edd070
Will C. Carleton,0c14454e-7446-4e65-82f3-a5786872bf60
Wm. F. Gould,b1b07a26-066a-4364-8114-fa99a4e0b46e
Arthur French,512969fa-949d-4083-b246-2d50a59ef147
W. H. Batchelor,2e5771fd-e037-4039-b324-4bb09a67af06
Belle Stewart,72bc2606-c105-4023-8e02-b4020391ae8b
Aubrey Hopwood,9d2c200c-4735-425b-8b2d-e58ccdf27f86
Lionel Monckto,f6c91992-9d3d-4aed-8283-8f8f24218440
W. C. Parker,22d69103-e791-4ff3-8c24-ecb6af815d05
Otto Heboe,2196b70a-46bd-42ed-a2a5-8112c4c1bd80
Joseph Newman,b75be9bb-68f5-480d-ac99-a0a3387d0771
Geo. L. Beach,969256d4-bd73-4023-b043-092686ed0346
Will H. Fox,2f123448-91ff-4bff-8753-c4e444abb962
Fred. M. Statia,cde2c2e1-3197-4de8-8112-2b0de5e955e4
Max Hoffman,8d0a89c9-3f72-4f95-9007-ff3f945ad78d
Will C. Carlton,7d7c88eb-e261-4eff-991a-5fdcaaed25f6
Josephine Gro,bcf68bf8-564e-4782-9276-5d661f24014a
H. Y. Leavitt,145c0318-d5a4-4b47-b9cf-2643728dc7c3
Kate Clark Brown,25754aaf-ef17-4f67-9e41-f4b37a72a056
Ada Dougherty,1fb69ef4-d310-4b56-9450-f243078e92c8
King Kollins,28c3deab-8c18-4154-aa9a-753d230ed297
D. L. White,88d7508c-7008-41f9-bd6b-9dbe012ac4a6
Wm. B. Gray,0acf0d3e-fe40-47df-9f35-ccfb12cabd56
G. L. Spaulding,23a06efc-4835-40df-9f28-635b708ad475
Mrs. S. Ward Conley,bf171e6c-cbcb-4ef7-8041-90e2442116b9
G. Valisi,3ebcdc05-43d5-45cb-a49c-e6c364ca76a6
Richard Linthicum,1375dc9d-1671-47d7-9868-8614109e22b4
Frank Wilford,435f4718-abcb-4ce9-a901-d94a9290202d
W. B. Gray,b7536754-5e7a-4a85-8ba1-ffa7eb92323e
Walker,080ca4d0-3ca7-44d8-a0a8-345855de5e36
Tom Browne,c9020cb0-3671-4ccb-b893-c6a1272dbb81
Frank Caffrey,4d352495-e517-440f-b1c7-42e3cc675df5
St. Thomas Church,6121263d-8a4d-43b1-b673-fe9e14107cfe
Arthur Lamb,087e68ad-98bd-4df1-8eaf-aa9544e4a424
Sallie A. Massie,be9b358d-41fc-4385-b74f-19f9058ddb2c
F. L. Stanton,538fab6b-d2b2-4492-80bc-41fee662a4dd
Charles F. Webber,cca0c37d-7e0e-41e9-b2e5-8d0cfa7c5a35
E. A. Church,13177ced-1c86-47df-b81c-d59e880da06e
Theo F. Morse,c3e11fc5-692a-49a9-b0d9-4fd272f6b40f
Erik Meyer-Helmund,db237ce6-4d5a-4f11-9ab6-9332eaa1a736
Will Marion,ed392702-6c14-48dc-a52d-92c696b70231
A. S. MacKenzie,95ea4fe2-f0b7-4193-a432-81c4a99751a3
Walter P. Keen,da315488-14e9-427d-80f2-f9c1baa53ec8
Ed. Howlett,cac0be25-575a-4536-a06e-a52cd99d530e
Harry Rogers,131340ca-c5f8-4300-8462-0d3ea64328f0
C. Clifton Bingham,5d719273-7b63-4a5d-ad2b-6d636ae10e1c
Tito Mattei,34a1ad89-ea48-45b7-a5af-6ba63ca65109
B. B. Vallentine,709657c6-8ee8-486b-95fe-94154899085a
Ed. Marks,97d9de1f-e7a5-4110-9dc2-61b8520ac572
Wm. Beebe,829354f4-1ea8-45c9-847d-57076cda10b0
M. P. Gallagher,2c47209f-2211-4b43-94a1-b4472c3e9f20
Chas. Moreland,cde0d010-bdd3-425e-9f8f-94d495535633
Ed. C. Trautman,2d1e3677-6055-4471-a0d3-669b798928b6
Horace Randall,cac247ef-8f34-460b-b359-eed2c2f6644a
Edgar Selden,3fd61ec1-8fe2-44be-a309-c22e8787e68e
Chas. B. Lawler,6d35905c-d037-4660-8291-e42a97116e14
George H. Taggart,b5f2a720-dea6-4e51-ae25-cf2735fd4d70
Gilmore,8fe3fb0d-7151-4b8f-b671-e7523be8b33d
Leonard,0036fc57-ed09-4dbe-b9ce-f3a8be0763a8
Bert A. Williams,1e46de37-980e-4b89-880a-b3e808d78e21
Claralex,df7a102e-bcac-49c1-86b0-b502f677566a
A. G. Henderson,297ef4e5-eb0b-4aeb-a179-b2294464c245
Arthur Trevelyan,a1074e1c-37d0-4b27-92f5-b14454208370
Malcolm Williams,50aae863-f5a2-47bc-ab89-36efa62cfddb
Wm. H. Windom,301febf4-8ac7-46b9-aac5-bcb41635ea1e
Thomas F. Morrissey,77c3144f-8ece-4d80-8ac4-378b1f41aa63
H. G. Peters,6636c680-a9d1-4a6b-8f8d-fe63c6f9ff01
Dora Wiley,3efef430-bedf-4673-a12e-9e9bdf142921
Ed. Rogers,e23067ce-f8e0-45eb-a28f-0021509fc167
William L. Berry,c23e8e69-5dbc-4cac-b14b-5321c5aac304
Harry J. Ballou,59cf7f9c-1889-42b0-b878-92c85ccd081f
S. A. Herbert,5a0e43b1-fe0f-4faa-87c2-5c5c6a0a01e6
Pietro Mazzoni,6efff97a-2371-48fe-b7dd-33bb7a85f815
Gabriel Leprevost,a2944adb-b1d5-4486-8fdd-186d5cbc1ac2
Deutscher,dbc49feb-8f64-492f-8ddc-22ac63c575ed
von A. L. Mackechnie,50c677aa-62ce-4170-ac63-1a9563d1d408
Angelo Mascheroni,65a93a9f-3c08-4f3d-893f-0c621e1eaf4f
Cotsford Dick,6895b595-b36c-48b5-8293-c900638f72ac
Eugene Cowles,0a939a4b-071e-42df-9e44-0b5e67092da4
Bernard S. Seffel,9cc12bbc-a13b-42d0-ac3c-bfd116facddf
J. W. Buford,f69a6973-0115-4363-85d7-49a8d10ccb3f
James H. Marshall,ee57c626-39b3-4fe6-a9e0-844b0fd13f5d
W. H. Neidlinger,44bba6c1-fb98-4586-9756-584e629fb9d8
Chas. Shackford,30f461af-ec43-4fdd-8a7e-7a20464e2457
Fred. Simonson,c8bad5fa-1b3a-40c7-9b5e-07e44f52c4f8
Gus. C. Weinberg,cf1fafd8-cb0e-4f4f-bc26-48e5ee2f02cf
F. Hawley Franks,06ab1fad-e2e8-4bdf-b69f-75810a2b8da7
S. Morris Meck,853c7c35-bd53-4229-bb75-611e06f2803b
Marshall Locke,2eb9ebb7-fc68-4ad5-af58-1924d74c1312
Clara Hauenschild,6a87000f-4cd8-424d-a171-9bdafacf7af8
Malcolm Arnold,9650dfd3-f44e-4ea4-b30c-4c68bdecdf07
Orlando Powell,f60ab8fb-d446-4007-8425-177016f55feb
Clarence Urmy,44ce1d50-a7b4-4619-896e-c47e3e32530c
John Queen,a26e2c73-b7f0-4413-87a3-1709ae2bca2f
William H. Drummond,4ab64d90-f1c1-4ea5-82df-1372b864c736
Perceval J. Illsley,e5914e9d-c55e-47c8-921b-07e24545cd4e
William Richard Boyd,b5482eb4-9c6c-42f3-8f03-71df78262ba2
C. T. Steele,e76d1b07-7156-4b28-9eca-c1b30be3e519
Ludwig Englander,f2afbf44-8585-4af2-872d-e2f705184219
W. T. Bryant,c2b72b90-3a21-40bf-ae53-affd27b7cff2
Edwin F. Gardner,1a6b21ef-9388-42a7-8b52-714117d21539
Frederick Simonson,35a8b7a1-27b2-44d6-97ef-ac88fe263b9c
J. B. Herbert,f5da9401-5d6d-4866-93da-84884db5ea77
Philip Hastings,0e936280-1265-4829-a6e9-03e4e1641192
Auther,9af789d8-47a8-49bf-aedb-878820fc2ed3
J. McWatters,481e1e23-ba9c-4c45-a16e-b0cafd188a94
A. B. Sloane,ebb5e0ad-d68e-4f25-9ae1-5c8d084258b3
Mathews,fca5a7a3-e667-4ca0-929e-3acce455aad4
Bulger,b5d6a6a0-9216-44ee-9c48-97a608f2343c
Edwin F. Twyford,f71f95a6-ccff-4df3-b37e-5bde6a82cb18
Joseph E. Strohm,a16b20fe-d820-4c5c-8f6b-26bbff112c5e
Wm. E. Browning,ed890824-ff01-4b79-b8fd-e7a0ac67d37d
Sheppard Camp,68ac281b-b2bc-4431-8c49-a423b635a906
C. W. Reinhart,9d101b08-5ef7-41a8-906f-36f783573bc4
Carroll Carrington,2bbe7ab9-1287-426f-bf72-c931dc433c8b
Alice Carrington,2d27026c-3896-4255-875c-9d6858bbce63
Leonard K. Hirshberg,40865246-64d3-40cf-9d7d-458020a2781c
David Marion,0e19b713-44de-4332-b747-b286ec3858b8
Howard Graham,c82278f0-21be-45cf-a6d6-7f095545970c
Charles Horwitz,d4e7f36e-70c9-4a79-992e-362ee9ea08c9
Irving Jones,1f48b587-4948-4d70-b26b-cb19db3b9aba
Nat. D. Mann,c6a59cee-e1c0-4943-a573-8962e79aab06
Joe Hayden,8fb4f7d3-385b-4256-8f88-229503a9dbf1
James A. Korman,05cd9860-86ad-4771-8447-108a7c81eeb1
Percy Gaunt,81c9d92c-506d-4d79-9aef-141021a341d7
Louis De Lange,44e56df8-02be-40b2-b2e6-d2bdd499979b
Richard A. Cranshaw,c0fe0b2c-92f5-48f7-a549-1309110e6fa2
Jos. W. Wheeler,623341ef-6532-4ab8-bf30-1390cb6b2bfe
Sam. Bennett,0f493135-f635-41f1-a11f-3aa0425bb4a3
Teho,d137997c-c78a-47fd-b26a-80dc7f11c0cd
H. Northrup,ecc342ed-b83a-482f-a769-e9e9e6a5cace
Gus Wdwards,f68e3ef4-e879-400c-a6ef-bac9fcbeb31c
W. H. Tyers,3273d413-e6e8-47e5-ad8c-9043e41edd53
John Martin,2796612e-1eb0-46ce-9683-a51088753b8e
Maude Nugent,d42b8464-36a3-4af0-96b3-9444c9d0dda9
Rev. H. Bonar,ed0d7cf2-9894-4e3c-9f7c-4bd2fe67bd58
W. H. Marchant,d88e4bb3-4efe-4ca3-b141-d2bef1a410e0
H. J. Stewart,a8ea0158-e358-4524-83c5-7c6c5d436fd1
Peter Robertson,eb369904-6bf2-44bb-ae15-76a80d5326dc
Ike Stone,b5739164-6616-4b65-9e4e-c7bb09a54bad
Beatrice M. Hinds,f705d238-8ccc-4f5b-9e75-84db90a6f991
Dan Packard,8cbc16f5-669c-4fd9-b1e3-ec0239860896
P. J. Simnes,506dcf9d-cdba-4c4e-a430-dae22e743624
J. Carlon,47d1bb78-23be-44e3-8dbd-a3eae41562ce
Cliffe,012b04de-e24c-4894-9c3d-a66889fa06b7
Lew Dockstader,ca8832aa-617d-4ebb-ae7d-fc3710167caa
Karl St. Clair,77df9c5e-97d8-449e-977b-3d1143dcbb89
Fay Templeton,ec0b4e9c-b663-4265-9f45-547f6b351b50
Bertha Metzler,bfe5a7ad-4ded-48db-8c76-7d82d2335cad
Will A. Heelan,a56fe182-cfa4-4216-a5c8-487915cd8f18
Harry Earle,7f12c8fc-e0e5-4e8a-8592-a57b050ea3a1
C. A. Byrne,bc803cf6-4c9f-4993-9768-4e4f478784c4
Louis Harrison,155b3407-5aef-41a5-abfc-2eaec848222c
GUstave,ee99bdf5-c139-43cf-8dbb-86103ad5a7b5
Kenneth Lee,e0447b1a-6c08-4b0d-8714-c3ebd5fe479c
Charles Reeve,204478f5-5f8c-4923-a406-01482b69247f
F. W. Venton,9f506562-107f-4b50-9629-3b98fd576da5
W. C. Robey,3e0fdee6-ec04-42a7-952e-7b228576f05a
William Loraine,fe2bb48b-fa58-4087-bbe9-ac4140a9122a
W. C. Davies,857865bd-d630-439b-bb7c-8a46278e8fa2
A. F. Dannic,e835caaa-a3a6-45a7-972d-4d8c4748d53f
T. Mayo Geary,7835495a-d4cf-4453-a641-9f941fcba8e0
Max Knauer,62a014b5-54c1-478b-b70c-d523fc78b20f
George Taggart,e1107084-60a0-46cb-8e97-0e0e98b82618
Percy Jordan,ba9c1735-f42c-4d9f-bd4d-4e91bdd29985
Rowland Jordan,b5489b4b-df3a-4ab3-8510-eff79c5a7ea8
Richad Carle,01e205ec-624f-4ece-be85-23475ea6609f
Richard Carle,b413b8c5-6898-4792-8275-2f516e4fad44
Frank D. Bryan,d77c05d4-c0ed-410f-b04f-e9adffbf965b
Lloyd Wilson,a887e6b7-9b48-4c45-9266-7244dd4e5d54
Jas. Thornton,6d9845f4-a187-4863-b3ce-1031df985a56
Chas. Lawlor,b02d5598-1c7d-4c64-9d8d-1f5e280f294e
Adelaide Sullivan,11480a6e-a52f-4fa2-80d7-49e7da14f6d9
S. B. Cassin,ac43bbb8-c598-47b1-9447-02ec57c163be
Fred. Hylands,b42c1406-aac9-45d0-b4e2-e0b40fbc235b
Murray,b658ecb7-e773-4a9b-8671-5acfb9ee9de7
Leigh,e058afc2-c14f-4c3e-901f-9879494c2610
Paul Jasset,01f31539-07a2-47c8-9cbe-00d3f870a6cb
Frank G. Mack,be6db143-222c-44b2-bfc0-e71badf59f55
E. H. Hoyt,3a25287d-91e7-44e0-863a-064936b848ac
Estelle Baker,95e283d0-2263-4792-810e-fb6ef4aa21c2
Elmer Bowman,2c601fb9-d619-47a8-a3a5-0ae652f4aad5
Al. Johns,2740e035-6d48-4655-bdae-0827ec96945b
Arthur Dunn,a1d3a78f-0800-41f8-9d40-56c49d5fa1fd
George A. Nichols,da622122-92d9-48e4-9962-feda7a439083
James Philp,95e99123-cd44-4f63-aad3-853b00e366f0
Chas. Brighton,119c0147-928e-4521-855c-7c6eb63c46cf
Wm. Courtright,f41fa809-cd1a-4945-b767-2a94cd7a6373
John Lipman,49342aa3-6543-49ca-a3bf-30a9065d96a6
G. C. Coyle,00197f6e-8dd0-4ac0-8045-4ac1284ca798
Harry W. LeFavre,ee7a081c-72f3-4179-b92e-92942a291517
A. B. Sterling,136d79d1-1013-4deb-85ad-73872968d23a
Frank L. Stanton,052a24ad-9457-40be-875e-b08ef044553d
J. A. Parks,bdcbf45c-4f24-40fe-8e5e-b35448f41aee
Max Dreyfus,9060ce46-b1eb-4273-b168-671863ac35ae
Dave Marion,fcc4c9a9-7d12-4e8c-adbc-e82a56a62c7a
Eugene F. Fox,b7560c7e-805a-4ef2-8970-19eaf1e33c94
Otto M. Heinzman,2996ec4c-5a38-400b-a2b6-672e3af9bfd0
Frederick Solomon,1830cff0-ca6e-4d55-90b5-856af0cc460e
Chas. W. McClure,da0fc1a5-fba4-4e3d-9cc3-cb5764931099
B. Frank Butts,03428fa6-6428-4680-9dcf-f1e3948088d4
Charles Miller,136a0668-5a79-4b8c-a12a-c466511996a2
George H. Emerick,cb0b4d70-45f3-4c9c-95ad-6fea2248c181
Herbert Dillea,2a321984-67cf-4465-ba8b-eb52be6fa1a7
W. P. Chase,a813b7ee-6de6-4559-8fc0-b123986ad31a
Frederick Schneider,dc9408cc-ad4b-403b-b117-302451fb01c7
Webster C. Fulton,9d13bfd2-e6a4-46ac-8772-315dc8a18caa
C. M. Rodney,e97b7cd2-07a8-4966-ab06-482223c2af2c
W. M. Cressy,49234a49-dfb6-4ed5-b4bd-79061c434191
Sandford,b5bfb4e7-5805-4eaa-bb2e-422c986e433a
Norton Atkins,af8bffe9-fabc-483a-b859-2b4e547f19db
M. F. Carey,448f6c8e-7443-47b9-b1ba-d65a4ec2fffc
L. C. Wedgefuth,6f2014d8-0fb5-4bb9-a64a-ce7ba43e6631
Willie Younge,7467b0ba-df0d-4bf3-add9-7892ff97a802
J. E. Weatherley,4aef1842-2257-4868-ad3a-e0c78c076eab
Thomas LeMack,6b413d7d-1694-40ec-a5ec-f23c73f02251
Tommy Powers,37fa7d44-c847-478e-bcd3-fb84253ed75c
W. A. Archbold,db991da8-8b48-483f-af23-b91b68b3aed5
Harry Gilbert Castle,3cfbb912-ca55-4f19-bdeb-2cd59da1278d
Arthur J. Lamp,c4947b1f-b259-4cc8-9e35-e01ea1174714
F. Carson,7fccfbb1-a18f-4f70-8642-05a169d4383a
A. Sullivan,b4b7275d-e770-4359-a939-2764c2fcbcfc
J. W.,c9f80124-81d2-4f8e-81f2-e037bc7952af
Leslie Stuart,9ae2a261-290c-4a81-b3a6-00d829dca94d
Dan Waldron,0ff9ccf3-68c0-476d-a093-dbe586d7b37a
B. Conners,c3b0daa3-c90d-4cad-9121-94a1171c6bd3
E. S. Kimball,5b949029-647d-4547-9f90-cf7bc74a1857
Lohr,82548212-61b2-4306-ba1f-7a2cf5759b6d
Cole,187fef6b-2df9-4e0f-b5f8-c34f789f8ef9
Fredrick V. Bowers,a4c8ca52-1f93-4e0b-a324-2639e8d8b0f9
W. H. Gardner,c6914230-586e-48fe-8436-4602a4042c3a
Ida Emerson,3c851cb7-8e39-405d-a9c1-bd19f7af6a7d
Chas. W. Doty,0a64bbac-d124-417f-8575-a6fdb37c288a
Edwin S. Brill,02887e80-7645-4f85-8296-43dd141c2e9f
Martha Aspden,7406a921-a229-444d-8c8b-46b982df4f01
J. R. Hubbell,4a8796da-c126-49c8-9d18-a831a473a59f
Joe Flynn,08011927-4bfd-425b-bb01-6be814482592
John Allen,220ee134-2131-4073-bd4c-5961633215e7
Harry Braisted,94d793c0-db6a-4375-b25a-a0123279d4e5
Stanley Carter,9d09e0a4-f555-4074-b8f2-f8cc5b13fa8c
"John A. Fraser, Jr.",4bb16f4a-8756-4e2c-9332-f52d759282ba
Thomas Le Mack,22dbdb5d-628c-41b5-8d96-c715f8648c2c
R. Willrose,f6c84ae7-60b9-4b06-9856-3d842d121cd8
V. Fassone,e2eb111d-fa0c-419c-be63-ba6cc0bb592d
Frank Abbott,cbf59462-87de-4953-90b8-df179f059e68
Henry Norman,686fdbfa-33b3-491a-8301-32f304d80e4e
Jos. Tabrar,9d1f22cc-2753-4939-b555-e7825500aa34
Charles Hoyt,eacefbb1-807d-4b04-b990-0db9b8bc966f
Frederic Lyster,e40e7ab8-b569-493f-abf1-f945bebad04f
Mowbray Marras,d875b7fc-0152-43ff-a74e-f18a7c3829b4
Enrico Panzacchi,8dfe77d1-c24a-416a-855f-b8f371d63ef1
Charles E. Trevathan,ba50ea54-be83-402e-a415-9d4d9ce82cd0
Chas. E. Trevathan,f3176ed7-ac05-4cfc-96c8-767aeff855f8
J. W. Herbert,75da0072-ee43-4ca2-ac4c-6333560bb86e
H. V. Southerland,0d9f5c0b-ba87-4179-9244-64c70daf8a6d
M. M. Ellis,e5840b24-2096-4de3-9520-575582f73e7e
James Kirker Bagley,b737a3a2-c463-4f86-a1cb-1801fd6a3456
Dox Cruger,a0635f48-a651-43df-9af7-04375e13e242
Tom Conley,351fbe7f-9532-4e6a-ac98-8c0a61292bd1
Charles K. Harris,79c8b57e-7d7a-41bd-aec9-48a92336b140
Dennis Mackin,d9ebf67c-533d-4073-bd42-4b04aa1280a8
W. T. Jefferson,f45fbbb3-f553-40ba-9cd9-36cf69b9bc48
S. Sheldrake,09219ebd-7340-4d09-aeee-26e33764dce6
Tom Carter,891eb3bc-b39b-4d8f-b904-b473db38327e
Don Daniell,0fc9a9fc-927c-498f-8dd3-97144d8a0870
Michael B. Garrett,63f81939-1d2d-4ea6-9a93-9dabe9c648ac
Statia,3f570e43-a0df-4575-adf6-dc5d8a350d5a
Hamill,1e9ad516-f685-4f31-9cbe-57d68731f60c
D. A. Lewis,f22652b5-04c3-463a-b341-db7c648b1cec
James McAvoy,50d5dca3-ac00-4965-8502-51158c4b02b9
Ben R. Harney,0b334ee5-3748-4050-9caa-54a88b8d2e97
Edith Dalton,e5eb486e-dcfa-4c24-9345-b4421a469d21
Ruby Roberta Bridges,a70824d7-90fd-4620-862e-4bdd93de526b
Edward S. Ufford,51d82274-db70-49d8-a76d-0c0ff5cdbce7
Cissie Loftus,6a502d89-60fd-4cc3-a50f-a1269d6533e7
M. Josie Menke,bf745f03-a7c4-4bb9-9c84-82cbc5a2bf7e
William M. Lawrence,574d8ce5-7297-48a6-9e5f-ebcdf509a071
Billy Jackson,dad8d43a-50e8-45cc-a2dc-aa4d8087aa9e
Gustave Luders,8be74291-08ec-4ba8-a8fa-23c9ced8b751
Dave Reed Jr.,9363e952-2d51-406b-a22e-b6ebbbee3414
William Penn,4057d1e2-3513-4574-95e2-7fcd805ab3e8
Robt. F. Roden,064ead64-7c68-45af-af9c-421e1ebac618
Hans S. Line,c80b926d-53f1-42a3-983f-97a914457797
Fred. J. Hammill,382b0ffc-2fa5-407e-93d9-ebedcc552e12
Harry F. Allen,f7ad638c-cc4a-4788-a9ca-adf8b3423acf
Gono J. Yennewinne,d6d02aa0-a869-4a34-a85d-2d66286e2da0
Fred B. Parker,68875f4b-8d70-4d90-8af4-172b5f2b280b
Tom McGuire,0754e5ad-6c6e-4fb6-b27a-62b8660b8fd5
Sid L. Perrin,fad48d2b-eb7c-40ed-b278-234b8fd54387
W. H. Landvoigt,4fd76e06-be4e-4bee-a1e3-d57c6d84a70e
Ben Judson,dad6feba-952b-4a20-a5a1-4384ba39f4e0
A. E. Pinching,40374a50-3f16-4fa9-b96a-047acec7765e
Scott Cameron,688828f9-eef3-41a2-b1c3-54e54e7b5578
Roger Harding,9c1b3e27-220c-4c83-ab4b-84fe8f3fdc0a
J. W. Cavanagh,84af0375-9003-41e9-b9ae-0c520f94dc3a
Wm. Osborn,a528e38b-96f5-4855-8250-b0ee92e08cb5
Nellie Sylvester,ff29b73f-5efe-4090-9151-eeb6825e516b
Wm. Osborne,b7e0f818-ef4a-4da0-86b0-046755c7cccc
Helen F. Tretbar,05bcb0f2-09ae-4219-a29d-a03d7fb76782
Carl Zeller,fa95c310-04e6-47f8-ac86-79bbfb7f82ab
Philip A. Gifford,524e6d1b-a11b-4e7f-a1f6-462997be8a09
Chas. H. Hopper,149462eb-b1ee-4fd9-b5ca-773e528017ff
Matt,f15df940-e952-4ec6-9dce-4de45a75ddd0
Woodward,d2780b0f-c46b-4f70-951a-45d1c4930db8
John Mayhew,6e296b63-868a-40bd-bad1-53f17634ef68
J. Ed. Lakeman,23ff6172-9864-4260-8467-f6e9596662b7
W. M. Grant,68150b8b-8b84-4f4b-9475-36776805f164
E. C. Dorsey,cd633f77-79b0-4b12-af8f-4b987f3bf3e3
Englander,57e70b12-5dcc-4db0-b71d-e8187d071e3a
Edward Corbett,38fad8c2-fb97-484e-b65d-d3e7ad20970b
Harry T. Dekker,a337ebda-acc5-4733-81ad-f5478f33e732
Chauncey Olcott,28e49989-847e-437d-8057-40848b151a9f
Helen M. Burnside,a2d2615d-342a-4173-be60-cf6b9282fd18
Chas. D. Bingham,ca7c2b39-9013-41cd-8de7-e037265a97c7
F. Boscovitz,84337e5d-1b6d-417f-99bb-6c60b00d5801
Saint Suttle,094f8077-96ab-4935-8359-35f33991ddeb
John Butler,ca0bc0e3-3525-448b-84d1-5ba473b55fc6
Charles F. Cahill,1098e185-0e89-46d7-a4b9-62fa1d13d660
E. G. Jones,7ff1f172-ab7c-4ed0-a350-4629f8726b86
E. E. Newell,5489b39b-c8c9-4542-ace9-82e81eeed115
Frank Briscoe,46b5e5e3-fcdf-4cf5-b489-d15f4500fe18
Henry Trevannion,40dc32e6-4d5c-46bc-b574-76a96ee29608
L. Cheney,6df9def5-ac42-412e-902a-ce286f5db75b
M. Hirschfeld,55f4946f-2c40-4193-8502-9de52ea629ba
Wm. Frederick Peters,7f0f7866-dba9-460a-a40b-f880f5e4421b
Wm. Fisher,c7530661-13e9-4787-8599-38fd6fc4d23d
Charles H. Jones,89e95c13-4708-4cb9-b1e2-a2365c01eb06
Fd,2b550cc4-223c-459d-94eb-a98b96e6ff0d
Rogers,4748b3c5-9279-4a08-9ccc-c5becf204df3
Francis A. Fahy,0209263f-70d9-4101-b0db-7f5afc7afaa7
William F. Glancy,06cd757f-b01b-4d93-9211-8fb6422dd7ad
Henry Riley,c3756f38-bf95-49b3-b5f5-744c5656831f
Ed Barry,316edb97-8e8a-43b6-8df5-c7d17292d9ad
"J. Wendell, Jr.",41610ce9-4bd2-492a-9a5d-066e372e13b5
F. E. Weatherley,273e7fce-5a14-4e25-b3e7-292d22688084
Theo. F. Morse,ef0dc825-ecd3-4df1-8bc8-33516cb66caa
Jay,02b88013-8d84-4935-b94f-2b43d85ee51f
Billy McClain,b4765b2c-f15b-4918-a575-98f1c48b8c0b
F. Davis,c4607632-c086-411e-a6fc-b8105af657c3
M. F. Richardson,6b2a2661-b244-4d54-bf57-655394ebbfea
Miles O'Malley,239d4d38-32d3-4e8b-8aa5-ea60b4f638c9
Mrs. Mary Cameron Benjamin,0596215a-6cac-49f1-8764-f7353ccdd199
E. H. Garlichs,44e4b7ab-d788-40f6-8b07-151f87b2cad3
Barry Gray,d5602780-c653-4dc9-9851-6ddd95ddc9cf
Frank Pallma,943addf7-393e-4f76-be83-f82ad932dc6b
George Horncastle,2a9c8cdc-d961-45ba-9aff-b98d3fc13cc0
Mrs. G. R. Masters,1cc8266c-78aa-49e0-98dc-ab48808064d9
Carrie H. Pratt,f181042e-c721-4aa2-8248-d1a8a4937815
Watty Hydes,45120189-8131-437a-9cef-3a7243293599
Barton Grey,2b9cbc78-d85b-4de5-aacc-8276a9573dd0
D. S. Hollingshead,39031a03-7e1f-4dea-bca9-8830878bc722
E. P. Gresh,ad950f11-cf3b-48b7-97aa-9b027904c7c1
Henry Hamilton,78a84bb4-790c-465b-bb16-e69bee592c23
S. Potter,e56ee6f4-1890-446d-b5f4-01530399ae65
Otto Heinzman,05ac26b0-459d-4d2b-8171-f0f983c53d67
Alfred E. Aarons,1212908c-7cc5-483c-8d0a-f07113d81708
George F. Marion,bcd78b88-e2ff-407d-bc25-8e79ac115490
J. S. Lake,59c05f2e-ac1f-4263-bb6a-1f96a2e2a455
Charles F. Jerome,0137f421-4f88-4779-ad95-335d25e6182f
Joe Welch,23383a8a-8f15-457a-b13b-572c664cfe54
Leander Fisher,2dfa169c-d542-4933-a130-832480d1eadb
Edward Morton,13ded5f9-6e9f-4527-843b-870f1f8affff
Adrian Ross,25c8fd58-eb52-4eff-a481-c4757e3edb4e
L. E. Pugsley,55204a18-b0ba-421f-809a-fcb1329db9db
W. H. Ford,d7d16bf5-03f8-4aff-8eb1-8147dcde22bf
J. W. Bratton,f21ee2ef-be8e-41d3-8bfb-fa9da7584d51
Wm. D. Hall,c13ab610-5eb4-4224-a6e0-2fd3b6728546
Frederick Silva,fdf71f28-eeec-41a7-8ba3-71db19d14d50
V. Field,db0b8195-36cf-4213-a9c0-7f5cedcca958
Alf. Hampton,f4d02624-9cf1-4fe6-aa50-042514b34d0c
Henry E.,97c4b947-a72b-4b5d-a759-0f31607cf564
G. A. Gagg,ea3f4c2f-f896-48ef-9ed2-abc8497ef354
John R. Hager,c9809fd1-9431-4848-8087-0a8af90a8d2e
Alfred G. Nybor,d55efb91-3383-40da-927a-8c7c63db78f6
Tony Stanford,b298b1f1-fce6-4ffa-bb72-f82ea4f94835
W. S. Laidlaw,666fafbd-e94a-43f2-907e-4fe88e27604a
Ella Chapman,4a6ed6fd-6210-456f-9da0-0532abfc7fcd
Wm. Furst,2b4ecb7d-a0df-4480-91dd-d55e3438ab63
Orlando S. Grinnell,e654b5d4-05c0-44d5-961b-f339d22224aa
Benj. F. Barnett,ba356478-9b22-47e6-a885-e3c22a1a7d81
